date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:04:12	50589/50589	---M--	200	added ('OK')	image/png	date:Sat,%2028%20Oct%202023%2006:47:34%20GMT	https://ssimoulds.com/images/insert.png	C:/My%20Web%20Sites/Autoson/ssimoulds.com/images/insert.png	(from https://ssimoulds.com/electronics.html)
21:04:12	24575/24575	---M--	200	added ('OK')	image/png	date:Sat,%2028%20Oct%202023%2006:47:32%20GMT	https://ssimoulds.com/images/crate.png	C:/My%20Web%20Sites/Autoson/ssimoulds.com/images/crate.png	(from https://ssimoulds.com/appliances.html)
21:04:12	35824/35824	---M--	200	added ('OK')	image/png	date:Sat,%2028%20Oct%202023%2006:47:32%20GMT	https://ssimoulds.com/images/cover.png	C:/My%20Web%20Sites/Autoson/ssimoulds.com/images/cover.png	(from https://ssimoulds.com/appliances.html)
21:04:12	23469/23469	---M--	200	added ('OK')	image/png	date:Sat,%2028%20Oct%202023%2006:47:32%20GMT	https://ssimoulds.com/images/contain.png	C:/My%20Web%20Sites/Autoson/ssimoulds.com/images/contain.png	(from https://ssimoulds.com/household.html)
21:04:13	22837/22837	---M--	200	added ('OK')	image/png	date:Sat,%2028%20Oct%202023%2006:47:34%20GMT	https://ssimoulds.com/images/machine.png	C:/My%20Web%20Sites/Autoson/ssimoulds.com/images/machine.png	(from https://ssimoulds.com/household.html)
21:04:13	37589/37589	---M--	200	added ('OK')	image/png	date:Sat,%2028%20Oct%202023%2006:47:39%20GMT	https://ssimoulds.com/images/sofa.png	C:/My%20Web%20Sites/Autoson/ssimoulds.com/images/sofa.png	(from https://ssimoulds.com/hardware.html)
21:04:13	19452/19452	---M-Z	200	added ('OK')	text/html	date:Sat,%2028%20Oct%202023%2006:47:26%20GMT	https://ssimoulds.com/developmemt.html	C:/My%20Web%20Sites/Autoson/ssimoulds.com/developmemt.html	(from https://ssimoulds.com/hardware.html)
21:04:14	17126/17126	---M--	200	added ('OK')	image/png	date:Sat,%2028%20Oct%202023%2006:47:33%20GMT	https://ssimoulds.com/images/fix.png	C:/My%20Web%20Sites/Autoson/ssimoulds.com/images/fix.png	(from https://ssimoulds.com/hardware.html)
21:04:14	34255/34255	---M--	200	added ('OK')	image/png	date:Sat,%2028%20Oct%202023%2006:47:36%20GMT	https://ssimoulds.com/images/packing.png	C:/My%20Web%20Sites/Autoson/ssimoulds.com/images/packing.png	(from https://ssimoulds.com/thermoformed.html)
21:04:14	38451/38451	---M--	200	added ('OK')	image/png	date:Sat,%2028%20Oct%202023%2006:47:36%20GMT	https://ssimoulds.com/images/pack.png	C:/My%20Web%20Sites/Autoson/ssimoulds.com/images/pack.png	(from https://ssimoulds.com/thermoformed.html)
21:04:14	10117/10117	---M--	200	added ('OK')	image/png	date:Sat,%2028%20Oct%202023%2006:47:39%20GMT	https://ssimoulds.com/images/shake.png	C:/My%20Web%20Sites/Autoson/ssimoulds.com/images/shake.png	(from https://ssimoulds.com/services.html)
21:04:15	26592/26592	---M--	200	added ('OK')	image/png	date:Sat,%2028%20Oct%202023%2006:47:32%20GMT	https://ssimoulds.com/images/custom.png	C:/My%20Web%20Sites/Autoson/ssimoulds.com/images/custom.png	(from https://ssimoulds.com/services.html)
21:04:15	53744/53744	---M--	200	added ('OK')	image/png	date:Sat,%2028%20Oct%202023%2006:47:35%20GMT	https://ssimoulds.com/images/mould.png	C:/My%20Web%20Sites/Autoson/ssimoulds.com/images/mould.png	(from https://ssimoulds.com/services.html)
21:04:15	16045/16045	---M--	200	added ('OK')	image/png	date:Sat,%2028%20Oct%202023%2006:47:35%20GMT	https://ssimoulds.com/images/moulding.png	C:/My%20Web%20Sites/Autoson/ssimoulds.com/images/moulding.png	(from https://ssimoulds.com/services.html)
21:04:15	17260/17260	---M--	200	added ('OK')	image/png	date:Sat,%2028%20Oct%202023%2006:47:32%20GMT	https://ssimoulds.com/images/cutlery.png	C:/My%20Web%20Sites/Autoson/ssimoulds.com/images/cutlery.png	(from https://ssimoulds.com/services.html)
21:04:16	66276/66276	---M--	200	added ('OK')	image/png	date:Sat,%2028%20Oct%202023%2006:47:34%20GMT	https://ssimoulds.com/images/inject.png	C:/My%20Web%20Sites/Autoson/ssimoulds.com/images/inject.png	(from https://ssimoulds.com/contract.html)
21:04:16	72406/72406	---M--	200	added ('OK')	image/png	date:Sat,%2028%20Oct%202023%2006:47:33%20GMT	https://ssimoulds.com/images/enclose.png	C:/My%20Web%20Sites/Autoson/ssimoulds.com/images/enclose.png	(from https://ssimoulds.com/contract.html)
21:04:16	66027/66027	---M--	200	added ('OK')	image/png	date:Sat,%2028%20Oct%202023%2006:47:35%20GMT	https://ssimoulds.com/images/moulds.png	C:/My%20Web%20Sites/Autoson/ssimoulds.com/images/moulds.png	(from https://ssimoulds.com/moulds.html)
21:04:17	48453/48453	---M--	200	added ('OK')	image/png	date:Sat,%2028%20Oct%202023%2006:47:38%20GMT	https://ssimoulds.com/images/products.png	C:/My%20Web%20Sites/Autoson/ssimoulds.com/images/products.png	(from https://ssimoulds.com/moulding.html)
21:04:17	45413/45413	---M--	200	added ('OK')	image/png	date:Sat,%2028%20Oct%202023%2006:47:38%20GMT	https://ssimoulds.com/images/pvc.png	C:/My%20Web%20Sites/Autoson/ssimoulds.com/images/pvc.png	(from https://ssimoulds.com/thermoforming.html)
21:04:18	223393/223393	---M--	200	added ('OK')	image/jpeg	date:Sat,%2028%20Oct%202023%2006:47:36%20GMT	https://ssimoulds.com/images/PAGE-1.jpg	C:/My%20Web%20Sites/Autoson/ssimoulds.com/images/PAGE-1.jpg	(from https://ssimoulds.com/catalog.html)
21:04:19	312205/312205	---M--	200	added ('OK')	image/jpeg	date:Sat,%2028%20Oct%202023%2006:47:37%20GMT	https://ssimoulds.com/images/PAGE-2.jpg	C:/My%20Web%20Sites/Autoson/ssimoulds.com/images/PAGE-2.jpg	(from https://ssimoulds.com/catalog.html)
21:04:20	256891/256891	---M--	200	added ('OK')	image/jpeg	date:Sat,%2028%20Oct%202023%2006:47:37%20GMT	https://ssimoulds.com/images/PAGE-3.jpg	C:/My%20Web%20Sites/Autoson/ssimoulds.com/images/PAGE-3.jpg	(from https://ssimoulds.com/catalog.html)
21:04:20	289304/289304	---M--	200	added ('OK')	image/jpeg	date:Sat,%2028%20Oct%202023%2006:47:37%20GMT	https://ssimoulds.com/images/PAGE-4.jpg	C:/My%20Web%20Sites/Autoson/ssimoulds.com/images/PAGE-4.jpg	(from https://ssimoulds.com/catalog.html)
21:04:20	249704/249704	---M--	200	added ('OK')	image/jpeg	date:Sat,%2028%20Oct%202023%2006:47:37%20GMT	https://ssimoulds.com/images/PAGE-5.jpg	C:/My%20Web%20Sites/Autoson/ssimoulds.com/images/PAGE-5.jpg	(from https://ssimoulds.com/catalog.html)
21:04:20	251098/251098	---M--	200	added ('OK')	image/jpeg	date:Sat,%2028%20Oct%202023%2006:47:37%20GMT	https://ssimoulds.com/images/PAGE-6.jpg	C:/My%20Web%20Sites/Autoson/ssimoulds.com/images/PAGE-6.jpg	(from https://ssimoulds.com/catalog.html)
21:04:22	259982/259982	---M--	200	added ('OK')	image/jpeg	date:Sat,%2028%20Oct%202023%2006:47:38%20GMT	https://ssimoulds.com/images/PAGE-7.jpg	C:/My%20Web%20Sites/Autoson/ssimoulds.com/images/PAGE-7.jpg	(from https://ssimoulds.com/catalog.html)
21:04:22	252122/252122	---M--	200	added ('OK')	image/jpeg	date:Sat,%2028%20Oct%202023%2006:47:38%20GMT	https://ssimoulds.com/images/PAGE-8.jpg	C:/My%20Web%20Sites/Autoson/ssimoulds.com/images/PAGE-8.jpg	(from https://ssimoulds.com/catalog.html)
21:04:24	245039/245039	---M--	200	added ('OK')	image/jpeg	date:Sat,%2028%20Oct%202023%2006:47:38%20GMT	https://ssimoulds.com/images/PAGE-9.jpg	C:/My%20Web%20Sites/Autoson/ssimoulds.com/images/PAGE-9.jpg	(from https://ssimoulds.com/catalog.html)
21:04:24	294274/294274	---M--	200	added ('OK')	image/jpeg	date:Sat,%2028%20Oct%202023%2006:47:36%20GMT	https://ssimoulds.com/images/PAGE-10.jpg	C:/My%20Web%20Sites/Autoson/ssimoulds.com/images/PAGE-10.jpg	(from https://ssimoulds.com/catalog.html)
21:04:24	300952/300952	---M--	200	added ('OK')	image/jpeg	date:Sat,%2028%20Oct%202023%2006:47:37%20GMT	https://ssimoulds.com/images/PAGE-11.jpg	C:/My%20Web%20Sites/Autoson/ssimoulds.com/images/PAGE-11.jpg	(from https://ssimoulds.com/catalog.html)
21:04:33	7452768/7452768	---M--	200	added ('OK')	application/pdf	date:Sat,%2028%20Oct%202023%2006:47:30%20GMT	https://ssimoulds.com/sunshinebrochure.pdf	C:/My%20Web%20Sites/Autoson/ssimoulds.com/sunshinebrochure.pdf	(from https://ssimoulds.com/catalog.html)
